gbifID,countryCode,stateProvince,decimalLatitude,decimalLongitude,eventDate,year,month,day,datasetName,basisOfRecord
1086309473,CZ,Jihocesky kraj,,,1915-09-09,1915,9,9,,PRESERVED_SPECIMEN
1928050360,CZ,,,,1915-09-09,1915,9,9,Fungi,PRESERVED_SPECIMEN
1994916505,CZ,Bohemia,,,1915-09-09,1915,9,9,,PRESERVED_SPECIMEN
3965637147,CZ,,49.411005,14.672771,1915-09-09,1915,9,9,,OCCURRENCE
4099318766,CZ,,,,1915-09-09,1915,9,9,,PRESERVED_SPECIMEN
4864689339,CZ,,,,1915-09-09,1915,9,9,,PRESERVED_SPECIMEN
5868779655,CZ,,49.41444,14.65778,1915-09-09,1915,9,9,,PRESERVED_SPECIMEN
5937454151,CZ,,,,1915-09-09,1915,9,9,,PRESERVED_SPECIMEN
5076531576,CZ,,,,1914-08-27,1914,8,27,,PRESERVED_SPECIMEN
5868779356,CZ,,49.54806,17.73472,1914-08-27,1914,8,27,,PRESERVED_SPECIMEN
5937511313,CZ,,,,1914-08-27,1914,8,27,,PRESERVED_SPECIMEN
1086309400,CZ,Olomoucky kraj,,,1914,1914,,,,PRESERVED_SPECIMEN
5076517594,CZ,Olomouc,,,1914,1914,,,,PRESERVED_SPECIMEN
38117680,FR,,,,1913-08,1913,8,,Herbarium Pacificum Algae Specimens,PRESERVED_SPECIMEN
1135717149,DE,,,,1913-08,1913,8,,,PRESERVED_SPECIMEN
1135736935,DE,,46.0,6.0,1913-08,1913,8,,,PRESERVED_SPECIMEN
1840648210,DE,,,,1913-08,1913,8,,,PRESERVED_SPECIMEN
1988800365,DE,,,,1913-08,1913,8,,,PRESERVED_SPECIMEN
3043130097,FR,Grand-Est,,,1913-08,1913,8,,,PRESERVED_SPECIMEN
3916176643,DE,,48.679733,8.355741,1913-08,1913,8,,,OCCURRENCE
3965614643,DE,,48.679733,8.355741,1913-08-07,1913,8,7,,PRESERVED_SPECIMEN
4099308536,DE,,,,1913-08,1913,8,,,PRESERVED_SPECIMEN
4099482721,DE,,,,1913-08,1913,8,,,PRESERVED_SPECIMEN
4100056739,DE,,,,1913-08,1913,8,,,PRESERVED_SPECIMEN
4100056741,DE,,,,1913-08-07,1913,8,7,,PRESERVED_SPECIMEN
4104534091,DE,,48.509788,8.37228,1913-08,1913,8,,,PRESERVED_SPECIMEN
4464742082,DE,,,,1913-08,1913,8,,,PRESERVED_SPECIMEN
5232950506,DE,,,,1913-08,1913,8,,Royal Ontario Museum Mycology (TRTC),PRESERVED_SPECIMEN
5868779362,FR,,49.18333,6.9,1913-08,1913,8,,,PRESERVED_SPECIMEN
5868779651,FR,,49.18333,6.9,1913-08,1913,8,,,PRESERVED_SPECIMEN
5937454148,DE,,,,1913-08,1913,8,,,PRESERVED_SPECIMEN
5937511312,DE,,,,1913-08,1913,8,,,PRESERVED_SPECIMEN
5868779478,AT,,,,1912-07-20,1912,7,20,,PRESERVED_SPECIMEN
5868779605,SK,,,,1912-07,1912,7,,,PRESERVED_SPECIMEN
5196564111,DK,,,,1910-09-15,1910,9,15,Svampedatabase,PRESERVED_SPECIMEN
6181431089,UA,,,,1910-09-17,1910,9,17,,PRESERVED_SPECIMEN
4864689393,PL,,,,1910,1910,,,,PRESERVED_SPECIMEN
1086309447,UA,Lvivska oblast,,,1909-08-19,1909,8,19,,PRESERVED_SPECIMEN
1840648263,PL,,,,1909-08-19,1909,8,19,,PRESERVED_SPECIMEN
3022592178,UA,,,,1909-08-19,1909,8,19,,PRESERVED_SPECIMEN
4099939465,PL,,,,1909-08-19,1909,8,19,,PRESERVED_SPECIMEN
4099940731,PL,,,,1909-08-19,1909,8,19,,PRESERVED_SPECIMEN
5868779628,UA,,,,1909-08-19,1909,8,19,,PRESERVED_SPECIMEN
1086308050,DK,Østjylland,,,1909-09-05,1909,9,5,,PRESERVED_SPECIMEN
6181431088,DE,,,,1907-09,1907,9,,,PRESERVED_SPECIMEN
3022568422,DE,,,,1907-10-01,1907,10,1,,PRESERVED_SPECIMEN
3022583570,SK,,,,1907-10-01,1907,10,1,,PRESERVED_SPECIMEN
5868779599,IT,,,,1906-08-27,1906,8,27,,PRESERVED_SPECIMEN
5868779602,IT,,,,1906-08-27,1906,8,27,,PRESERVED_SPECIMEN
5868779571,IT,,,,1906-09-01,1906,9,1,,PRESERVED_SPECIMEN
5937454180,CH,,,,1905-07,1905,7,,,PRESERVED_SPECIMEN
1086309395,DE,Thüringen,,,1905-08-21,1905,8,21,,PRESERVED_SPECIMEN
1086309446,DE,Thüringen,,,1905-08-21,1905,8,21,,PRESERVED_SPECIMEN
1840648229,BE,,,,1905-09-10,1905,9,10,,PRESERVED_SPECIMEN
1840648217,DE,,,,1905-10-03,1905,10,3,,PRESERVED_SPECIMEN
442059762,PL,,51.0,16.5,1905,1905,,,,PRESERVED_SPECIMEN
4099714732,DE,,,,1904-05,1904,5,,,PRESERVED_SPECIMEN
5937454443,CH,,,,1904-08-09,1904,8,9,,PRESERVED_SPECIMEN
5937511278,CH,,,,1903-04,1903,4,,,PRESERVED_SPECIMEN
5937511333,CH,,,,1903-04,1903,4,,,PRESERVED_SPECIMEN
3120363589,CH,Vd,46.79072,6.62006,1903-08-20,1903,8,20,,PRESERVED_SPECIMEN
1086308123,IT,,,,1903-09,1903,9,,,PRESERVED_SPECIMEN
1840648227,DE,,,,1903-09,1903,9,,,PRESERVED_SPECIMEN
3916176654,DE,Bayern,48.627773,12.113542,1903-09,1903,9,,,OCCURRENCE
3965614642,DE,,49.0,11.5,1903-09,1903,9,,,OCCURRENCE
4099308402,DE,,48.402654,11.747976,1903-09,1903,9,,,PRESERVED_SPECIMEN
4099489690,DE,,48.402654,11.747976,1903-09,1903,9,,,PRESERVED_SPECIMEN
4099489743,DE,,48.402654,11.747976,1903-09,1903,9,,,PRESERVED_SPECIMEN
4099714730,AT,,,,1903-09-27,1903,9,27,,PRESERVED_SPECIMEN
4099940729,DE,,48.402654,11.747976,1903-09,1903,9,,,PRESERVED_SPECIMEN
4104404806,DE,,48.627773,12.113542,1903-09,1903,9,,,PRESERVED_SPECIMEN
4464747016,DE,,,,1903-09,1903,9,,,PRESERVED_SPECIMEN
5232929598,DE,Bavaria,,,1903-09,1903,9,,Royal Ontario Museum Mycology (TRTC),PRESERVED_SPECIMEN
5868779649,DE,,,,1903-09,1903,9,,,PRESERVED_SPECIMEN
5937454217,DE,,,,1903-09,1903,9,,,PRESERVED_SPECIMEN
5937454446,DE,,,,1903-09,1903,9,,,PRESERVED_SPECIMEN
5937511324,DE,,,,1903-09,1903,9,,,PRESERVED_SPECIMEN
5937454415,CH,,,,1902-07-25,1902,7,25,,PRESERVED_SPECIMEN
5937454414,CH,,,,1900-09-23,1900,9,23,,PRESERVED_SPECIMEN
3120397529,CH,Vd,46.79072,6.62006,1900-10-15,1900,10,15,,PRESERVED_SPECIMEN
5937454439,CH,,,,1900-10-05,1900,10,5,,PRESERVED_SPECIMEN
3120410552,CH,Vd,46.79072,6.62006,1899-08-10,1899,8,10,,PRESERVED_SPECIMEN
5937511328,DE,,,,1899-08-04,1899,8,4,,PRESERVED_SPECIMEN
1840648215,BE,,,,1899-09-22,1899,9,22,,PRESERVED_SPECIMEN
4099941716,SI,,,,1899-09-20,1899,9,20,,PRESERVED_SPECIMEN
5868779718,SK,,48.36667,18.93333,1899-09-20,1899,9,20,,PRESERVED_SPECIMEN
4988704645,FR,Cote-d'Or,,,1899,1899,,,Fungi,PRESERVED_SPECIMEN
4099954732,DE,,47.673821,9.766963,1898-07,1898,7,,,PRESERVED_SPECIMEN
4104471199,DE,Baden-Württemberg,48.687662,9.209849,1898-07-15,1898,7,15,,PRESERVED_SPECIMEN
1086308061,DE,Berlin,,,1898-09,1898,9,,,PRESERVED_SPECIMEN
3120413571,CH,Vd,46.79072,6.62006,1898-09-20,1898,9,20,,PRESERVED_SPECIMEN
5196611368,AT,,,,1897-08-27,1897,8,27,Svampedatabase,PRESERVED_SPECIMEN
1086308046,DE,Bayern,,,1897-09,1897,9,,,PRESERVED_SPECIMEN
1086308106,DE,Bayern,,,1897-09,1897,9,,,PRESERVED_SPECIMEN
1930992681,DE,,,,1897-09,1897,9,,Fungi,PRESERVED_SPECIMEN
1994916429,DE,Bavaria,,,1897-09,1897,9,,,PRESERVED_SPECIMEN
2981255214,DE,,48.091312,11.530237,1897-09,1897,9,,,PRESERVED_SPECIMEN
4099438736,DE,,,,1897-09,1897,9,,,PRESERVED_SPECIMEN
4099954680,DE,,,,1897-09,1897,9,,,PRESERVED_SPECIMEN
4100056740,SI,,,,1897-09-20,1897,9,20,,PRESERVED_SPECIMEN
5910700388,DE,,,,1897-09,1897,9,,,PRESERVED_SPECIMEN
1086307999,IT,Veneto,,,1897-10,1897,10,,,PRESERVED_SPECIMEN
1927787976,IT,,,,1897-10,1897,10,,Fungi,PRESERVED_SPECIMEN
1994916599,IT,Treviso,,,1897-10,1897,10,,,PRESERVED_SPECIMEN
4099277376,IT,,,,1897-10,1897,10,,,PRESERVED_SPECIMEN
4100056674,AT,,48.2,16.366667,1897-10,1897,10,,,PRESERVED_SPECIMEN
4100056681,IT,,,,1897-10,1897,10,,,PRESERVED_SPECIMEN
1086308022,AT,Wien,,,1896-10,1896,10,,,PRESERVED_SPECIMEN
5868779725,AT,,,,1896-10,1896,10,,,PRESERVED_SPECIMEN
6181431093,AT,,,,1896-10,1896,10,,,PRESERVED_SPECIMEN
5937454385,CH,,,,1894-07,1894,7,,,PRESERVED_SPECIMEN
1840648194,BE,,,,1894-08-25,1894,8,25,,PRESERVED_SPECIMEN
6145938990,DE,,,,1894-08-30T00:00,1894,8,30,,PRESERVED_SPECIMEN
5937454169,CH,,,,1894-09,1894,9,,,PRESERVED_SPECIMEN
4864680109,PL,,,,1891-09-24,1891,9,24,,PRESERVED_SPECIMEN
4864680111,PL,,,,1891-10,1891,10,,,PRESERVED_SPECIMEN
5937454166,CH,,,,1891-10-27,1891,10,27,,PRESERVED_SPECIMEN
5937454442,CH,,,,1891-10-27,1891,10,27,,PRESERVED_SPECIMEN
1086308045,DE,Sachsen,,,1890-08-30,1890,8,30,,PRESERVED_SPECIMEN
1988632469,DE,,,,1890-08-08,1890,8,8,,PRESERVED_SPECIMEN
1989232505,DE,,,,1890-08-30,1890,8,30,,PRESERVED_SPECIMEN
4099484680,DE,,,,1890-08-30,1890,8,30,,PRESERVED_SPECIMEN
4099714673,DE,,54.633333,9.916667,1890-08-30,1890,8,30,,PRESERVED_SPECIMEN
5868779429,DE,,50.91583,14.07194,1890-08-30,1890,8,30,,PRESERVED_SPECIMEN
1086308044,DE,Sachsen,,,1890-09,1890,9,,,PRESERVED_SPECIMEN
1086308059,DE,Sachsen,,,1890-09-30,1890,9,30,,PRESERVED_SPECIMEN
4100056680,DE,,54.633333,9.916667,1890-09-08,1890,9,8,,PRESERVED_SPECIMEN
4864689386,DE,,,,1890-09-08,1890,9,8,,PRESERVED_SPECIMEN
5868779433,DE,,50.91583,14.07194,1890-09-08,1890,9,8,,PRESERVED_SPECIMEN
4864680100,PL,,,,1890-10-19,1890,10,19,,PRESERVED_SPECIMEN
1086308015,IT,Trentino-Alto Adige,,,1890,1890,,,,PRESERVED_SPECIMEN
4864689384,DE,,,,1890,1890,,,,PRESERVED_SPECIMEN
4864689383,ME,,,,1889-10-12,1889,10,12,,PRESERVED_SPECIMEN
1086308007,IT,,,,1888-01,1888,1,,,PRESERVED_SPECIMEN
1086308023,SI,,,,1888-08,1888,8,,,PRESERVED_SPECIMEN
5868779470,SI,,46.36917,14.11361,1888-08,1888,8,,,PRESERVED_SPECIMEN
4869043367,IT,,,,1888-10-01T00:00,1888,10,1,,PRESERVED_SPECIMEN
1086309448,IT,Lombardia,,,1888,1888,,,,PRESERVED_SPECIMEN
1840648240,IT,,,,1888,1888,,,,PRESERVED_SPECIMEN
1989358390,IT,,,,1888,1888,,,,PRESERVED_SPECIMEN
3893621095,IT,,45.184577,9.158427,1888,1888,,,,OCCURRENCE
4099714674,IT,,,,1888,1888,,,,PRESERVED_SPECIMEN
4988688912,IT,,,,1888,1888,,,Fungi,PRESERVED_SPECIMEN
4998015998,IT,Lombardia,,,1888,1888,,,,PRESERVED_SPECIMEN
1086308005,SI,,,,1887-09,1887,9,,,PRESERVED_SPECIMEN
5937511279,PT,,,,1887-09,1887,9,,,PRESERVED_SPECIMEN
1086308043,IT,,,,1887,1887,,,,PRESERVED_SPECIMEN
1840648188,IT,,,,1887,1887,,,,PRESERVED_SPECIMEN
1930378304,IT,Lombardia,,,1887,1887,,,Fungi,PRESERVED_SPECIMEN
3893621091,IT,,45.083333,9.3,1887,1887,,,,OCCURRENCE
4099941663,IT,,,,1887,1887,,,,PRESERVED_SPECIMEN
4988702507,IT,,,,1887,1887,,,Fungi,PRESERVED_SPECIMEN
5937454353,FR,,,,1886-07,1886,7,,,PRESERVED_SPECIMEN
5937511332,FR,,,,1886-07,1886,7,,,PRESERVED_SPECIMEN
1840648230,BE,,50.788899,4.398599,1886-09,1886,9,,,PRESERVED_SPECIMEN
4864689380,DE,,,,1886-09,1886,9,,,PRESERVED_SPECIMEN
5937454356,FR,,,,1885-07,1885,7,,,PRESERVED_SPECIMEN
4099484738,IT,,,,1885-09-03,1885,9,3,,PRESERVED_SPECIMEN
4876207669,DE,,,,1885-09,1885,9,,,PRESERVED_SPECIMEN
4864689346,IT,,,,1885,1885,,,,PRESERVED_SPECIMEN
1929331818,IT,Toscana,,,1884-08,1884,8,,Fungi,PRESERVED_SPECIMEN
1086308068,DE,Berlin,,,1884-09,1884,9,,,PRESERVED_SPECIMEN
1086308071,DE,Berlin,,,1884-09,1884,9,,,PRESERVED_SPECIMEN
1928267700,DE,,52.483528,13.319938,1884-09,1884,9,,Fungi,PRESERVED_SPECIMEN
5868779656,DE,,52.48361,13.32028,1884-09,1884,9,,,PRESERVED_SPECIMEN
1840648255,BE,,50.788899,4.398599,1883-08,1883,8,,,PRESERVED_SPECIMEN
1086307991,HU,,,,1882-09,1882,9,,,PRESERVED_SPECIMEN
3916132819,HU,,47.5,19.083333,1882-09,1882,9,,,OCCURRENCE
4099482664,HU,,47.5,19.083333,1882-09,1882,9,,,PRESERVED_SPECIMEN
4988692626,HU,,,,1882-09,1882,9,,Fungi,PRESERVED_SPECIMEN
5220495277,HU,,,,1882-09-01T00:00,1882,9,1,,PRESERVED_SPECIMEN
5868779481,SI,,46.05528,14.51444,1882-09-02,1882,9,2,,PRESERVED_SPECIMEN
1086309279,IT,Emilia-Romagna,,,1881-09-26,1881,9,26,,PRESERVED_SPECIMEN
4988701876,CH,Canton Zürich,,,1881-11,1881,11,,Fungi,PRESERVED_SPECIMEN
3120018442,CH,Zh,47.37637,8.51866,1880-07-01,1880,7,1,,PRESERVED_SPECIMEN
3120322588,CH,Tg,47.68586,8.73722,1880-07-01,1880,7,1,,PRESERVED_SPECIMEN
1840646871,IT,,,,1880-09,1880,9,,,PRESERVED_SPECIMEN
1929092511,IT,,,,1880-09,1880,9,,Fungi,PRESERVED_SPECIMEN
1929740296,FR,,,,1880-09,1880,9,,Fungi,PRESERVED_SPECIMEN
3965649450,IT,,41.8719,12.5674,1880-09,1880,9,,,PRESERVED_SPECIMEN
4099954679,IT,,45.976667,12.303333,1880-09,1880,9,,,PRESERVED_SPECIMEN
4527891516,IT,Veneto,,,1880-09,1880,9,,Harvard University Herbaria: All Records,PRESERVED_SPECIMEN
4864680103,SI,,,,1880-09-26,1880,9,26,,PRESERVED_SPECIMEN
4864689378,IT,,,,1880-09,1880,9,,,PRESERVED_SPECIMEN
5054767821,IT,Veneto,,,1880-09,1880,9,,,PRESERVED_SPECIMEN
5868779466,SI,,46.05528,14.51444,1880-09,1880,9,,,PRESERVED_SPECIMEN
5868779625,IT,,,,1880-09,1880,9,,,PRESERVED_SPECIMEN
5868779643,SI,,46.05528,14.51444,1880-09-29,1880,9,29,,PRESERVED_SPECIMEN
1086307971,CH,Thurgau,,,1880-10,1880,10,,,PRESERVED_SPECIMEN
1086307987,CH,Thurgau,,,1880-10,1880,10,,,PRESERVED_SPECIMEN
1086308029,CH,Thurgau,,,1880-10,1880,10,,,PRESERVED_SPECIMEN
1840648216,CH,,,,1880-10,1880,10,,,PRESERVED_SPECIMEN
1928921311,CH,,,,1880-10,1880,10,,Fungi,PRESERVED_SPECIMEN
4988701022,CH,Kanton Thurgau,,,1880-10,1880,10,,Fungi,PRESERVED_SPECIMEN
5868779710,CH,,47.68917,8.74944,1880-10,1880,10,,,PRESERVED_SPECIMEN
5937454389,CH,,,,1880-10,1880,10,,,PRESERVED_SPECIMEN
5937454410,CH,,,,1880-10,1880,10,,,PRESERVED_SPECIMEN
5937454413,CH,,,,1880-10,1880,10,,,PRESERVED_SPECIMEN
1802975856,CH,,,,1880,1880,,,,PRESERVED_SPECIMEN
1930035045,IT,,,,1880,1880,,,Fungi,PRESERVED_SPECIMEN
1930622043,SI,,,,1880,1880,,,Fungi,PRESERVED_SPECIMEN
1989558776,FR,,,,1880,1880,,,,PRESERVED_SPECIMEN
5868779474,IT,,,,1880,1880,,,,PRESERVED_SPECIMEN
5937454411,CH,,,,1880,1880,,,,PRESERVED_SPECIMEN
5937454412,CH,,,,1880,1880,,,,PRESERVED_SPECIMEN
5937511331,IT,,,,1880,1880,,,,PRESERVED_SPECIMEN
1840648213,BE,,50.788899,4.398599,1879-07,1879,7,,,PRESERVED_SPECIMEN
1930266486,FR,Auvergne-Rhône-Alpes,,,1879-09,1879,9,,Fungi,PRESERVED_SPECIMEN
3916132822,FR,,45.748457,4.846711,1879-09,1879,9,,,OCCURRENCE
3965614644,FR,,46.55886,2.197266,1879-09,1879,9,,,OCCURRENCE
5083084370,FR,,45.748333,4.846667,1879-09,1879,9,,,PRESERVED_SPECIMEN
5868779456,FR,,45.75,4.85,1879-09,1879,9,,,PRESERVED_SPECIMEN
5868779619,DE,,,,1879-09,1879,9,,,PRESERVED_SPECIMEN
5868779719,FR,,45.75,4.85,1879-09,1879,9,,,PRESERVED_SPECIMEN
6181449315,FR,,46.772094,1.906083,1879-09,1879,9,,,PRESERVED_SPECIMEN
5937454360,FR,,,,1879,1879,,,,PRESERVED_SPECIMEN
1086308055,IT,Lombardia,,,,,,,,PRESERVED_SPECIMEN
1086308062,SI,,,,,,,,,PRESERVED_SPECIMEN
1927982448,HU,,,,,,,,Fungi,PRESERVED_SPECIMEN
1928588175,HU,,,,,,,,Fungi,PRESERVED_SPECIMEN
1928616798,DE,,,,,,,,Fungi,PRESERVED_SPECIMEN
1928860637,DE,,,,,,,,Fungi,PRESERVED_SPECIMEN
1931100455,DE,,,,,,,,Fungi,PRESERVED_SPECIMEN
1931224457,CH,,,,,,,,Fungi,PRESERVED_SPECIMEN
1935711162,SI,,,,,,,,,PRESERVED_SPECIMEN
3346026134,RO,,,,,,,,,PRESERVED_SPECIMEN
3346028153,IT,,,,,,,,,PRESERVED_SPECIMEN
3348188957,DE,,,,,,,,,PRESERVED_SPECIMEN
3348200846,DE,,,,,,,,,PRESERVED_SPECIMEN
3348225964,DE,,,,,,,,,PRESERVED_SPECIMEN
3696087087,BE,Brussels Hoofdstedelijk Gewest,50.8,4.416667,,,,,,PRESERVED_SPECIMEN
4099197751,IT,,,,,,,,,PRESERVED_SPECIMEN
4099228868,DE,,,,,,,,,PRESERVED_SPECIMEN
4099289479,IT,,,,,,,,,PRESERVED_SPECIMEN
4099289495,IT,,,,,,,,,PRESERVED_SPECIMEN
4099300278,HU,,,,,,,,,PRESERVED_SPECIMEN
4099449030,RO,,,,,,,,,PRESERVED_SPECIMEN
4099713859,DE,,,,,,,,,PRESERVED_SPECIMEN
4099752315,DE,,,,,,,,,PRESERVED_SPECIMEN
4099752340,DE,,,,,,,,,PRESERVED_SPECIMEN
4099940732,HU,,47.5,19.083333,,,,,,PRESERVED_SPECIMEN
4099941721,HU,,47.5,19.083333,,,,,,PRESERVED_SPECIMEN
4099955953,IT,,,,,,,,,PRESERVED_SPECIMEN
4104429049,RO,,,,,,,,,PRESERVED_SPECIMEN
4106930637,SI,,46.055231,14.477282,,,,,,PRESERVED_SPECIMEN
4858832244,PL,,,,,,,,,HUMAN_OBSERVATION
4864689321,SI,,,,,,,,,PRESERVED_SPECIMEN
4868898710,IT,,,,,,,,,PRESERVED_SPECIMEN
4868934093,HU,,,,,,,,,PRESERVED_SPECIMEN
4868942811,RO,,,,,,,,,PRESERVED_SPECIMEN
4868959457,MT,,,,,,,,,PRESERVED_SPECIMEN
4868959530,MT,,,,,,,,,PRESERVED_SPECIMEN
4869175341,PL,,,,,,,,,PRESERVED_SPECIMEN
4899785161,ES,,41.131515,1.153358,,,,,FungaCAT: Banco de datos de los hongos de Cataluña,OCCURRENCE
5079583932,AT,,47.145889,15.474167,,,,,,HUMAN_OBSERVATION
5083082322,SI,Ljubljana,46.055556,14.476944,,,,,,PRESERVED_SPECIMEN
5220479265,HU,,,,,,,,,PRESERVED_SPECIMEN
5843252619,GB,,,,,,,,,PRESERVED_SPECIMEN
5843270556,GB,,,,,,,,,PRESERVED_SPECIMEN
5868779458,SI,,,,,,,,,PRESERVED_SPECIMEN
5868779462,HU,,,,,,,,,PRESERVED_SPECIMEN
5868779614,CH,,,,,,,,,PRESERVED_SPECIMEN
5868779714,HU,,,,,,,,,PRESERVED_SPECIMEN
5937454416,SI,,,,,,,,,PRESERVED_SPECIMEN
5937454418,SI,,,,,,,,,PRESERVED_SPECIMEN
5937511315,HU,,,,,,,,,PRESERVED_SPECIMEN
6030536359,GB,England,52.102764,-2.366404,,,,,Fungal Records Database of Britain and Ireland,HUMAN_OBSERVATION
